instructions_loop.thisRepN,instructions_loop.thisTrialN,instructions_loop.thisN,instructions_loop.thisIndex,instructions_loop.ran,text1,text2,text3,participant,Expra Code,date,expName,psychopyVersion,OS,frameRate,recog_resp.keys,recog_resp.rt,conf_resp.keys,conf_resp.rt,recog_loop.thisRepN,recog_loop.thisTrialN,recog_loop.thisN,recog_loop.thisIndex,recog_loop.ran,images,modal_categ,type,corr_ans,order,key_resp_break.keys,key_resp_break.rt,list_loop.thisRepN,list_loop.thisTrialN,list_loop.thisN,list_loop.thisIndex,list_loop.ran,recog_list
,,,,,,,,16,,2022-01-09_23h25.27.734,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,1.1079,3,0.3246,0,84,84,13,1,stimuli/objects/bikelock.jpg,Outdoor activity & sport item,old,left,14,,,,,,,,
,,,,,,,,16,,2022-01-09_23h25.27.734,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,1.2292,4,0.2095,0,85,85,69,1,stimuli/objects/gavel.jpg,Hand labour tool & accessory,old,left,70,,,,,,,,
,,,,,,,,16,,2022-01-09_23h25.27.734,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,1.125,4,0.1763,0,86,86,71,1,stimuli/objects/bikehelmet.jpg,Outdoor activity & sport item,old,left,72,,,,,,,,
,,,,,,,,16,,2022-01-09_23h25.27.734,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,1.1594,2,0.0782,0,87,87,79,1,stimuli/objects/handgripper.jpg,Outdoor activity & sport item,old,left,80,,,,,,,,
,,,,,,,,16,,2022-01-09_23h25.27.734,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,1.1,2,1.0857,0,88,88,46,1,stimuli/objects/gardenshears01a.jpg,Hand labour tool & accessory,old,left,47,,,,,,,,
,,,,,,,,16,,2022-01-09_23h25.27.734,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,1.2315,4,0.0702,0,89,89,50,1,stimuli/objects/kneepad01c.jpg,Outdoor activity & sport item,old,left,51,,,,,,,,
,,,,,,,,16,,2022-01-09_23h25.27.734,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,,,,,,,,,,,,,,,space,10.7056,0,0,0,0,1,condition_files/ImagesforRecog1_1.csv
,,,,,,,,16,,2022-01-09_23h25.27.734,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,10.8585,4,0.7971,0,0,0,47,1,stimuli/objects/canoepaddle02.jpg,Outdoor activity & sport item,new,right,138,,,,,,,,
,,,,,,,,16,,2022-01-09_23h25.27.734,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,1.6861,4,0.1853,0,1,1,13,1,stimuli/objects/rope03.jpg,Hand labour tool & accessory,new,right,104,,,,,,,,
,,,,,,,,16,,2022-01-09_23h25.27.734,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,1.0224,4,0.2268,0,2,2,60,1,stimuli/objects/jumpingjack.jpg,Hand labour tool & accessory,old,left,151,,,,,,,,
,,,,,,,,16,,2022-01-09_23h25.27.734,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,1.8596,4,0.2549,0,3,3,51,1,stimuli/objects/bikepump01.jpg,Outdoor activity & sport item,old,left,142,,,,,,,,
